99,25
108,2
67,17
125,13
78,16
92,19
56,17
36,10
36,25
25,20
65,30
137,23
155,29
38,10
26,24
19,29
176,11
121,18
26,12
112,11
157,21
53,18
123,15
134,9
16,26
141,30
4,3
185,27
103,23
172,21
1,20
127,27
86,8
187,11
181,28
17,7
146,8
62,26
37,26
140,15
24,3
82,29
131,30
126,4
78,18
75,23
32,18
86,27
139,7
155,18
151,10
114,3
153,26
99,11
148,8
75,6
49,27
48,2
157,22
67,16
18,3
174,25
34,29
39,30
10,27
21,29
180,30
139,22
101,27
181,17
71,17
61,28
56,29
174,19
108,19
71,15
127,22
165,23
92,3
84,20
30,16
151,21
86,28
49,8
5,24
70,4
181,8
96,26
44,11
110,27
16,4
38,28
179,8
12,27
147,21
137,20
175,3
7,4
163,7
156,27
148,4
101,3
95,27
30,2
156,1
50,6
184,4
123,7
187,26
16,30
174,1
140,14
159,4
67,3
57,3
166,10
90,14
47,2
129,15
11,20
26,23
101,7
67,12
188,16
146,6
179,22
53,25
15,26
174,6
42,11
136,9
31,20
114,22
45,1
121,22
105,29
146,28
131,30
80,21
92,13
169,9
40,18
177,1
118,24
21,11
190,2
140,9
35,8
196,16
91,20
74,22
92,19
163,28
159,5
184,10
100,24
107,27
167,3
1,20
50,23
86,6
62,8
164,15
97,23
173,19
107,2
103,28
180,19
108,25
170,23
12,6
115,3
67,23
41,15
136,29
125,30
144,20
194,1
10,16
84,10
120,2
107,7
141,21
22,27
186,5
4,13
174,14
81,1
55,1
184,25
1,27
173,17
157,4
49,4
156,21
51,28
78,9
177,6
26,16
102,21
21,1
71,30
116,26
30,28
66,5
168,17
167,21
89,4
40,9
5,2
11,7
175,9
143,11
94,19
11,28
192,23
156,21
127,23
165,29
118,21
112,12
138,6
54,13
151,10
3,5
39,9
86,11
95,23
24,11
200,20
10,2
70,6
39,19
75,12
102,18
34,10
30,16
188,8
13,10
46,28
134,24
19,10
104,27
85,10
107,4
26,18
124,16
87,27
88,4
123,4
180,16
110,2
78,11
189,22
40,30
43,21
145,13
164,3
17,26
22,7
192,8
16,13
3,4
101,18
133,10
115,30
126,26
150,23
174,7
109,3
95,8
67,19
199,6
111,7
92,4
17,27
180,1
135,15
193,22
52,4
128,13
66,7
165,2
56,20
38,4
51,15
97,12
140,27
39,4
153,16
38,19
104,21
175,14
134,16
174,30
83,27
128,16
163,22
52,18
157,30
57,1
88,23
192,29
82,27
83,2
135,5
66,20
40,27
98,19
76,23
181,26
121,3
22,17
11,3
58,5
11,10
4,25
115,11
42,26
39,28
168,15
96,17
98,29
136,17
9,19
24,22
133,25
154,3
192,14
194,7
75,18
154,14
124,28
100,20
151,8
6,22
1,24
47,10
130,19
66,11
17,16
68,27
78,25
105,13
99,2
42,21
33,8
74,24
86,2
10,16
107,5
126,29
155,23
21,22
179,5
91,14
10,20
120,13
118,2
26,16
200,5
6,2
154,20
34,21
83,4
180,18
167,12
50,13
199,25
126,4
16,20
180,15
158,21
87,21
32,22
183,20
76,26
33,30
100,26
76,30
191,28
175,26
32,17
49,2
101,15
96,25
49,15
92,26
162,3
12,29
11,16
66,29
7,17
171,19
147,29
56,8
24,25
161,25
129,23
135,14
130,10
30,5
110,29
145,14
22,30
27,14
17,4
107,25
40,24
8,26
115,14
176,14
8,16
84,24
65,3
91,3
32,12
178,1
89,12
46,1
60,27
94,3
153,29
37,7
1,7
169,22
188,29
32,24
2,10
95,23
7,30
155,8
37,6
117,4
123,12
182,9
34,1
54,12
86,16
75,10
142,21
84,6
152,3
27,18
149,10
41,13
38,5
58,11
131,8
61,25
48,10
96,14
170,2
34,20
6,13
20,23
19,5
108,10
141,14
190,30
37,19
109,10
164,12
22,8
114,21
95,21
136,2
97,14
3,14
187,29
83,15
53,12
76,16
24,6
28,9
29,18
156,23
40,26
180,15
103,6
197,14
111,6
64,15
88,30
134,5
91,15
162,21
23,16
